epoch,iter,global_step,loss,attn,box,ctr,lm,box_w,iou_p70,iou_p80,iou_p90,iou_05,iou_size,pos_mean,neg_mean,p_cur,sec_per_iter,imgs_per_sec,eta_epoch_min,eta_total_min
1,1120,1120,0.606475,0.35144,0.757376,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.66975,0.661238,0.619073,0.036876,0.7,0.221487,4.51,312.82,1.4
1,1121,1121,0.605949,0.350216,0.759748,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.674744,0.661238,0.618775,0.037214,0.7,0.22146,4.52,312.78,1.4
1,1122,1122,0.613632,0.35896,0.76603,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.687324,0.677632,0.607677,0.03651,0.7,0.221463,4.52,312.78,1.4
1,1123,1123,0.624655,0.374105,0.775014,0.0,0.0,0.5,0.161472,0.237878,0.442937,0.666029,0.666667,0.588346,0.035046,0.7,0.221427,4.52,312.73,1.39
1,1124,1124,0.621233,0.371413,0.77183,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.671115,0.672131,0.591515,0.035014,0.7,0.221407,4.52,312.7,1.39
1,1125,1125,0.630458,0.380996,0.779354,0.0,0.0,0.5,0.161099,0.237878,0.440243,0.669223,0.677632,0.578937,0.034315,0.7,0.221407,4.52,312.69,1.39
1,1126,1126,0.659876,0.409999,0.804653,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.64689,0.666667,0.542651,0.032627,0.7,0.221858,4.51,313.33,1.38
1,1127,1127,0.621846,0.373103,0.772599,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.66982,0.672131,0.58859,0.03476,0.7,0.222262,4.5,313.89,1.38
1,1128,1128,0.635651,0.388916,0.781789,0.0,0.0,0.5,0.161472,0.237878,0.434884,0.655205,0.666667,0.570847,0.0335,0.7,0.22262,4.49,314.39,1.38
1,1129,1129,0.633844,0.384994,0.780891,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.641975,0.672131,0.57458,0.033882,0.7,0.22299,4.48,314.91,1.37
1,1130,1130,0.628033,0.375537,0.777113,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.664129,0.666667,0.587096,0.035087,0.7,0.222834,4.49,314.69,1.37
1,1131,1131,0.605087,0.34936,0.756372,0.0,0.0,0.5,0.161472,0.237878,0.434884,0.674744,0.666667,0.622673,0.037072,0.7,0.222703,4.49,314.5,1.36
1,1132,1132,0.629768,0.379266,0.78041,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.660969,0.666667,0.581146,0.034671,0.7,0.22257,4.49,314.31,1.36
1,1133,1133,0.634271,0.389808,0.782494,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.65717,0.661238,0.5705,0.033438,0.7,0.222454,4.5,314.14,1.36
1,1134,1134,0.62448,0.374829,0.773023,0.0,0.0,0.5,0.161472,0.236691,0.434884,0.663525,0.672131,0.588883,0.034778,0.7,0.222351,4.5,313.99,1.35
1,1135,1135,0.622157,0.372131,0.770292,0.0,0.0,0.5,0.161099,0.234323,0.434884,0.666036,0.672131,0.595549,0.035166,0.7,0.22226,4.5,313.86,1.35
1,1136,1136,0.676115,0.428201,0.814765,0.0,0.0,0.5,0.161099,0.234323,0.437558,0.634006,0.672131,0.524483,0.031144,0.7,0.222172,4.5,313.73,1.35
1,1137,1137,0.635113,0.384724,0.780847,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.667295,0.666667,0.579756,0.034537,0.7,0.222089,4.5,313.61,1.34
1,1138,1138,0.656219,0.41088,0.800562,0.0,0.0,0.5,0.161472,0.234323,0.443613,0.660903,0.672131,0.54595,0.032398,0.7,0.222035,4.5,313.53,1.34
1,1139,1139,0.640883,0.393957,0.790233,0.0,0.0,0.5,0.161099,0.235506,0.440915,0.647114,0.661238,0.566501,0.033934,0.7,0.222001,4.5,313.48,1.33
1,1140,1140,0.639248,0.390137,0.78629,0.0,0.0,0.5,0.161099,0.236691,0.44632,0.648445,0.655844,0.571299,0.033954,0.7,0.221933,4.51,313.38,1.33
1,1141,1141,0.631309,0.377212,0.781612,0.0,0.0,0.5,0.161472,0.236691,0.437558,0.66356,0.666667,0.587683,0.035624,0.7,0.221906,4.51,313.34,1.33
1,1142,1142,0.630129,0.379556,0.781285,0.0,0.0,0.5,0.160726,0.237878,0.440915,0.671065,0.672131,0.583888,0.035127,0.7,0.221865,4.51,313.28,1.32
1,1143,1143,0.631536,0.382129,0.778845,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.654683,0.666667,0.580241,0.034209,0.7,0.221845,4.51,313.25,1.32
1,1144,1144,0.611876,0.352437,0.762688,0.0,0.0,0.5,0.161472,0.236691,0.443613,0.679666,0.650485,0.618936,0.037279,0.7,0.221773,4.51,313.14,1.32
1,1145,1145,0.616567,0.359873,0.768921,0.0,0.0,0.5,0.161472,0.236691,0.443613,0.687094,0.655844,0.606889,0.036473,0.7,0.221745,4.51,313.1,1.31
1,1146,1146,0.624409,0.368809,0.775958,0.0,0.0,0.5,0.161472,0.239068,0.443613,0.647334,0.650485,0.594027,0.035698,0.7,0.221724,4.51,313.06,1.31
1,1147,1147,0.613684,0.354414,0.765007,0.0,0.0,0.5,0.161472,0.239068,0.44632,0.66605,0.666667,0.613296,0.036815,0.7,0.221715,4.51,313.05,1.31
1,1148,1148,0.608979,0.354733,0.762604,0.0,0.0,0.5,0.161472,0.239068,0.443613,0.674744,0.672131,0.61244,0.036479,0.7,0.221715,4.51,313.04,1.3
1,1149,1149,0.60364,0.342926,0.755363,0.0,0.0,0.5,0.161472,0.237878,0.445642,0.685927,0.661238,0.628458,0.037555,0.7,0.221689,4.51,313.0,1.3
1,1150,1150,0.621764,0.369268,0.773777,0.0,0.0,0.5,0.161472,0.237878,0.448357,0.671065,0.672131,0.590734,0.03501,0.7,0.221701,4.51,313.02,1.29
1,1151,1151,0.615314,0.360694,0.769391,0.0,0.0,0.5,0.161472,0.237878,0.442937,0.662301,0.672131,0.603044,0.036112,0.7,0.221677,4.51,312.98,1.29
1,1152,1152,0.614812,0.358702,0.767877,0.0,0.0,0.5,0.161472,0.237878,0.44632,0.667288,0.677632,0.606219,0.036355,0.7,0.221644,4.51,312.93,1.29
1,1153,1153,0.609166,0.351914,0.761543,0.0,0.0,0.5,0.161472,0.237878,0.442937,0.672238,0.672131,0.615067,0.036692,0.7,0.221622,4.51,312.89,1.28
1,1154,1154,0.607448,0.35264,0.759552,0.0,0.0,0.5,0.161472,0.237878,0.445642,0.672238,0.672131,0.613607,0.036328,0.7,0.221625,4.51,312.89,1.28
1,1155,1155,0.620075,0.370158,0.772922,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.673605,0.683168,0.588482,0.034708,0.7,0.221608,4.51,312.87,1.28
1,1156,1156,0.606627,0.349223,0.759231,0.0,0.0,0.5,0.161472,0.239068,0.443613,0.685927,0.661238,0.618023,0.036841,0.7,0.221582,4.51,312.83,1.27
1,1157,1157,0.597709,0.347321,0.747155,0.0,0.0,0.5,0.161472,0.237878,0.44632,0.693685,0.650485,0.62525,0.036134,0.7,0.221583,4.51,312.82,1.27
1,1158,1158,0.613705,0.365177,0.761667,0.0,0.0,0.5,0.161472,0.237878,0.44632,0.684957,0.666667,0.598562,0.034568,0.7,0.221579,4.51,312.81,1.26
1,1159,1159,0.622555,0.374812,0.772976,0.0,0.0,0.5,0.161472,0.237878,0.445642,0.668545,0.661238,0.585239,0.034245,0.7,0.221561,4.51,312.78,1.26
1,1160,1160,0.610659,0.361655,0.758949,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.676777,0.661238,0.606712,0.035409,0.7,0.221565,4.51,312.79,1.26
1,1161,1161,0.610161,0.360502,0.759016,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.677389,0.672131,0.607504,0.035331,0.7,0.221551,4.51,312.76,1.25
1,1162,1162,0.611885,0.360193,0.759913,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.671065,0.666667,0.605754,0.035193,0.7,0.221554,4.51,312.76,1.25
1,1163,1163,0.613681,0.362154,0.764673,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.676777,0.666667,0.601457,0.035435,0.7,0.221551,4.51,312.76,1.25
1,1164,1164,0.640276,0.392903,0.785492,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.659676,0.661238,0.564047,0.032989,0.7,0.221554,4.51,312.76,1.24
1,1165,1165,0.661465,0.414771,0.801039,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.650048,0.666667,0.535941,0.031076,0.7,0.221497,4.51,312.67,1.24
1,1166,1166,0.625987,0.376964,0.772904,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.671115,0.661238,0.583514,0.033942,0.7,0.221497,4.51,312.67,1.23
1,1167,1167,0.642006,0.395189,0.78886,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.655863,0.655844,0.558648,0.032715,0.7,0.221498,4.51,312.67,1.23
1,1168,1168,0.633102,0.3865,0.782302,0.0,0.0,0.5,0.161472,0.237878,0.437558,0.678128,0.661238,0.569311,0.033342,0.7,0.221506,4.51,312.67,1.23
1,1169,1169,0.622378,0.372281,0.771264,0.0,0.0,0.5,0.160995,0.237878,0.440243,0.685167,0.655844,0.588809,0.034418,0.7,0.221501,4.51,312.66,1.22
1,1170,1170,0.623146,0.371608,0.772927,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.668566,0.661238,0.587468,0.034573,0.7,0.221504,4.51,312.66,1.22
1,1171,1171,0.642642,0.393691,0.791166,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.667302,0.666667,0.560277,0.033237,0.7,0.221543,4.51,312.72,1.22
1,1172,1172,0.631374,0.382411,0.781258,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.673605,0.661238,0.571027,0.033474,0.7,0.221538,4.51,312.71,1.21
1,1173,1173,0.643566,0.39479,0.792503,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.671115,0.661238,0.555952,0.032825,0.7,0.221542,4.51,312.71,1.21
1,1174,1174,0.629597,0.382913,0.780934,0.0,0.0,0.5,0.161472,0.237878,0.437558,0.68134,0.661238,0.572678,0.033573,0.7,0.221544,4.51,312.71,1.2
1,1175,1175,0.596006,0.340427,0.750748,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.693685,0.655844,0.629365,0.037228,0.7,0.221544,4.51,312.7,1.2
1,1176,1176,0.595492,0.342617,0.750606,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.689915,0.661238,0.625791,0.036689,0.7,0.221529,4.51,312.68,1.2
1,1177,1177,0.599855,0.346255,0.749713,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.69108,0.677632,0.622777,0.036135,0.7,0.221519,4.51,312.66,1.19
1,1178,1178,0.589561,0.335599,0.741504,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.701621,0.661238,0.637772,0.037003,0.7,0.22155,4.51,312.7,1.19
1,1179,1179,0.604355,0.355655,0.756422,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.678605,0.672131,0.610898,0.035372,0.7,0.221578,4.51,312.73,1.19
1,1180,1180,0.59394,0.342578,0.745955,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.697807,0.666667,0.627118,0.036222,0.7,0.221574,4.51,312.73,1.18
1,1181,1181,0.601878,0.350245,0.752424,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.695157,0.666667,0.618808,0.036018,0.7,0.221572,4.51,312.72,1.18
1,1182,1182,0.60495,0.35381,0.756461,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.678605,0.661238,0.613347,0.035836,0.7,0.221573,4.51,312.72,1.18
1,1183,1183,0.612912,0.364505,0.762893,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.677389,0.666667,0.599074,0.034681,0.7,0.221573,4.51,312.71,1.17
1,1184,1184,0.614249,0.366165,0.761964,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.674928,0.655844,0.599741,0.034616,0.7,0.221558,4.51,312.69,1.17
1,1185,1185,0.612125,0.3654,0.760281,0.0,0.0,0.5,0.161099,0.237878,0.432884,0.679962,0.655844,0.601872,0.034722,0.7,0.221553,4.51,312.68,1.16
1,1186,1186,0.608478,0.36013,0.755687,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.682375,0.666667,0.6068,0.034727,0.7,0.221532,4.51,312.64,1.16
1,1187,1187,0.612733,0.367629,0.760869,0.0,0.0,0.5,0.161099,0.237878,0.440243,0.682555,0.661238,0.596761,0.034085,0.7,0.221527,4.51,312.63,1.16
1,1188,1188,0.630281,0.383119,0.777116,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.654683,0.666667,0.574257,0.033316,0.7,0.221528,4.51,312.63,1.15
1,1189,1189,0.630417,0.385817,0.776625,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.669856,0.672131,0.571492,0.032733,0.7,0.221518,4.51,312.61,1.15
1,1190,1190,0.647623,0.403249,0.790433,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.650718,0.655844,0.551362,0.031786,0.7,0.221511,4.51,312.6,1.15
1,1191,1191,0.627588,0.38115,0.773696,0.0,0.0,0.5,0.161099,0.237878,0.437558,0.678605,0.661238,0.576519,0.03313,0.7,0.221527,4.51,312.62,1.14
1,1192,1192,0.659668,0.413175,0.800022,0.0,0.0,0.5,0.161099,0.237878,0.437558,0.643062,0.661238,0.539768,0.031468,0.7,0.221577,4.51,312.69,1.14
1,1193,1193,0.598565,0.345485,0.747239,0.0,0.0,0.5,0.161099,0.237878,0.437558,0.679666,0.661238,0.626027,0.036175,0.7,0.221576,4.51,312.68,1.13
1,1194,1194,0.612665,0.366191,0.763035,0.0,0.0,0.5,0.161472,0.239068,0.438228,0.674835,0.661238,0.596789,0.034362,0.7,0.221576,4.51,312.68,1.13
1,1195,1195,0.605897,0.355554,0.757617,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.685927,0.655844,0.612551,0.035755,0.7,0.221579,4.51,312.68,1.13
1,1196,1196,0.636068,0.391678,0.781769,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.667295,0.650485,0.564857,0.032479,0.7,0.221561,4.51,312.65,1.12
1,1197,1197,0.622068,0.376955,0.773812,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.674835,0.650485,0.581489,0.03383,0.7,0.221566,4.51,312.65,1.12
1,1198,1198,0.594093,0.34005,0.745805,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.682028,0.655844,0.634086,0.036945,0.7,0.221567,4.51,312.65,1.12
1,1199,1199,0.605343,0.356051,0.759551,0.0,0.0,0.5,0.160726,0.236691,0.438228,0.674744,0.661238,0.611371,0.03583,0.7,0.221584,4.51,312.67,1.11
1,1200,1200,0.591489,0.334324,0.743647,0.0,0.0,0.5,0.161099,0.237878,0.443613,0.696774,0.661238,0.640944,0.037621,0.7,0.221581,4.51,312.66,1.11
1,1201,1201,0.63582,0.389066,0.784001,0.0,0.0,0.5,0.161099,0.236691,0.445642,0.688995,0.655844,0.568055,0.033191,0.7,0.221553,4.51,312.62,1.1
1,1202,1202,0.632459,0.384139,0.779195,0.0,0.0,0.5,0.161472,0.237878,0.445642,0.66982,0.650485,0.574861,0.033428,0.7,0.221576,4.51,312.65,1.1
1,1203,1203,0.631842,0.383991,0.779853,0.0,0.0,0.5,0.161099,0.236691,0.445642,0.661033,0.666667,0.57455,0.03352,0.7,0.221561,4.51,312.62,1.1
1,1204,1204,0.613924,0.361915,0.767322,0.0,0.0,0.5,0.161099,0.236691,0.446998,0.679666,0.655844,0.602519,0.035648,0.7,0.221559,4.51,312.62,1.09
1,1205,1205,0.620703,0.366115,0.772636,0.0,0.0,0.5,0.161472,0.236691,0.437558,0.671016,0.650485,0.598184,0.035742,0.7,0.221543,4.51,312.59,1.09
1,1206,1206,0.624553,0.372728,0.775267,0.0,0.0,0.5,0.161472,0.237878,0.44632,0.661033,0.666667,0.587398,0.034725,0.7,0.221549,4.51,312.59,1.09
1,1207,1207,0.643618,0.396273,0.792421,0.0,0.0,0.5,0.161472,0.237878,0.449037,0.666029,0.655844,0.557837,0.032972,0.7,0.221494,4.51,312.51,1.08
1,1208,1208,0.608112,0.355048,0.761773,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.692236,0.661238,0.609691,0.036032,0.7,0.221511,4.51,312.53,1.08
1,1209,1209,0.60419,0.350205,0.753378,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.687324,0.666667,0.620113,0.036162,0.7,0.221525,4.51,312.55,1.08
1,1210,1210,0.588286,0.333557,0.738671,0.0,0.0,0.5,0.160726,0.237878,0.440915,0.697111,0.666667,0.64385,0.037205,0.7,0.221529,4.51,312.55,1.07
1,1211,1211,0.598408,0.340509,0.746323,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.673451,0.661238,0.633006,0.036857,0.7,0.221539,4.51,312.56,1.07
1,1212,1212,0.596906,0.345164,0.744298,0.0,0.0,0.5,0.161472,0.236691,0.442263,0.692526,0.661238,0.628627,0.036038,0.7,0.22155,4.51,312.57,1.06
1,1213,1213,0.60113,0.351115,0.747118,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.693685,0.655844,0.623172,0.035729,0.7,0.221582,4.51,312.61,1.06
1,1214,1214,0.603063,0.353306,0.750794,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.698955,0.661238,0.615799,0.035272,0.7,0.221576,4.51,312.6,1.06
1,1215,1215,0.597743,0.34894,0.746674,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.697455,0.672131,0.62074,0.035415,0.7,0.221549,4.51,312.56,1.05
1,1216,1216,0.59665,0.347253,0.742461,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.697455,0.666667,0.625411,0.035326,0.7,0.221559,4.51,312.57,1.05
1,1217,1217,0.620454,0.37819,0.76736,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.676163,0.672131,0.584658,0.033173,0.7,0.221559,4.51,312.57,1.05
1,1218,1218,0.61214,0.364641,0.757386,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.668545,0.672131,0.601831,0.034242,0.7,0.221553,4.51,312.56,1.04
1,1219,1219,0.621213,0.375468,0.766405,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.663525,0.661238,0.587131,0.0335,0.7,0.221558,4.51,312.56,1.04
1,1220,1220,0.617629,0.374681,0.763851,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.672365,0.661238,0.592169,0.033755,0.7,0.22198,4.51,313.15,1.03
1,1221,1221,0.635618,0.394494,0.777342,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.638498,0.666667,0.565292,0.031894,0.7,0.222371,4.5,313.7,1.03
1,1222,1222,0.606929,0.36147,0.752306,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.674835,0.672131,0.60648,0.034195,0.7,0.222707,4.49,314.17,1.03
1,1223,1223,0.606522,0.361614,0.752685,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.700095,0.661238,0.607266,0.034326,0.7,0.223017,4.48,314.6,1.02
1,1224,1224,0.594116,0.344918,0.740536,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.709859,0.672131,0.629551,0.035618,0.7,0.223282,4.48,314.97,1.02
1,1225,1225,0.586989,0.341679,0.733728,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.704995,0.672131,0.634504,0.03542,0.7,0.223533,4.47,315.32,1.02
1,1226,1226,0.592253,0.345202,0.741228,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.694836,0.666667,0.627129,0.035408,0.7,0.223742,4.47,315.61,1.01
1,1227,1227,0.605845,0.36377,0.753673,0.0,0.0,0.5,0.161472,0.236691,0.438228,0.682375,0.661238,0.603137,0.033978,0.7,0.223942,4.47,315.89,1.01
1,1228,1228,0.597428,0.35108,0.745583,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.687324,0.672131,0.618838,0.034864,0.7,0.223665,4.47,315.5,1.01
1,1229,1229,0.606434,0.364256,0.75602,0.0,0.0,0.5,0.161099,0.236691,0.437558,0.667295,0.655844,0.602302,0.034167,0.7,0.223425,4.48,315.16,1.0
1,1230,1230,0.596704,0.349719,0.743497,0.0,0.0,0.5,0.161472,0.239068,0.440915,0.686145,0.666667,0.622071,0.035004,0.7,0.223258,4.48,314.92,1.0
1,1231,1231,0.60899,0.366165,0.755272,0.0,0.0,0.5,0.161099,0.237878,0.438228,0.695157,0.655844,0.599707,0.033648,0.7,0.223091,4.48,314.68,1.0
1,1232,1232,0.607203,0.359886,0.755354,0.0,0.0,0.5,0.161472,0.236691,0.438228,0.691358,0.666667,0.606263,0.034572,0.7,0.222935,4.49,314.45,0.99
1,1233,1233,0.60189,0.357915,0.748865,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.678605,0.650485,0.609974,0.034184,0.7,0.222787,4.49,314.24,0.99
1,1234,1234,0.617754,0.375466,0.763353,0.0,0.0,0.5,0.161472,0.236691,0.439571,0.681173,0.666667,0.587754,0.033119,0.7,0.222725,4.49,314.15,0.98
1,1235,1235,0.606059,0.359405,0.754757,0.0,0.0,0.5,0.161472,0.239068,0.440243,0.687559,0.655844,0.607584,0.034691,0.7,0.222644,4.49,314.03,0.98
1,1236,1236,0.604367,0.35698,0.751368,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.684752,0.683168,0.611097,0.034613,0.7,0.222558,4.49,313.91,0.98
1,1237,1237,0.609496,0.364309,0.756513,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.693994,0.672131,0.600386,0.033944,0.7,0.222455,4.5,313.76,0.97
1,1238,1238,0.64957,0.406586,0.788255,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.64689,0.666667,0.549467,0.031062,0.7,0.222371,4.5,313.64,0.97
1,1239,1239,0.609642,0.364779,0.756895,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.695157,0.672131,0.599481,0.033842,0.7,0.222321,4.5,313.56,0.97
1,1240,1240,0.619634,0.375875,0.768851,0.0,0.0,0.5,0.161472,0.236691,0.443613,0.673605,0.666667,0.584761,0.033536,0.7,0.22224,4.5,313.44,0.96
1,1241,1241,0.624289,0.381614,0.770296,0.0,0.0,0.5,0.161099,0.236691,0.443613,0.654683,0.672131,0.579524,0.032973,0.7,0.222164,4.5,313.33,0.96
1,1242,1242,0.595326,0.350001,0.743521,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.681173,0.661238,0.621366,0.034889,0.7,0.22211,4.5,313.25,0.95
1,1243,1243,0.598067,0.35182,0.746172,0.0,0.0,0.5,0.161472,0.236691,0.440243,0.674744,0.672131,0.619822,0.035117,0.7,0.222056,4.5,313.17,0.95
1,1244,1244,0.599197,0.352141,0.747704,0.0,0.0,0.5,0.160726,0.237878,0.440915,0.677268,0.672131,0.616818,0.035015,0.7,0.222006,4.5,313.1,0.95
1,1245,1245,0.595431,0.346543,0.742399,0.0,0.0,0.5,0.161472,0.237878,0.440243,0.678605,0.661238,0.626633,0.035527,0.7,0.221932,4.51,312.99,0.94
1,1246,1246,0.59712,0.345847,0.747369,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.68101,0.666667,0.626199,0.036089,0.7,0.221889,4.51,312.93,0.94
1,1247,1247,0.606157,0.358746,0.752892,0.0,0.0,0.5,0.161472,0.236691,0.443613,0.688494,0.655844,0.609107,0.034763,0.7,0.221824,4.51,312.83,0.94
1,1248,1248,0.606512,0.359595,0.754634,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.681173,0.661238,0.607686,0.034721,0.7,0.221817,4.51,312.82,0.93
1,1249,1249,0.594792,0.347957,0.743501,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.682375,0.661238,0.623372,0.035194,0.7,0.221752,4.51,312.72,0.93
1,1250,1250,0.602943,0.357642,0.750736,0.0,0.0,0.5,0.161099,0.237878,0.443613,0.696651,0.677632,0.607488,0.034141,0.7,0.221742,4.51,312.7,0.92
1,1251,1251,0.598072,0.350077,0.746529,0.0,0.0,0.5,0.160726,0.237878,0.440243,0.682375,0.677632,0.619679,0.035111,0.7,0.22172,4.51,312.67,0.92
1,1252,1252,0.587375,0.335128,0.736139,0.0,0.0,0.5,0.161099,0.237878,0.443613,0.704995,0.666667,0.639809,0.036292,0.7,0.221701,4.51,312.64,0.92
1,1253,1253,0.606939,0.359189,0.756567,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.674835,0.666667,0.607584,0.034903,0.7,0.221677,4.51,312.6,0.91
1,1254,1254,0.604828,0.35735,0.754104,0.0,0.0,0.5,0.161472,0.237878,0.438228,0.692236,0.672131,0.611197,0.034989,0.7,0.221647,4.51,312.56,0.91
1,1255,1255,0.596758,0.347467,0.747447,0.0,0.0,0.5,0.160726,0.236691,0.440915,0.699719,0.661238,0.624051,0.035836,0.7,0.221661,4.51,312.57,0.91
1,1256,1256,0.605332,0.354853,0.753835,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.689655,0.666667,0.614935,0.035503,0.7,0.221653,4.51,312.56,0.9
1,1257,1257,0.613794,0.3708,0.760375,0.0,0.0,0.5,0.161472,0.236691,0.438228,0.676056,0.655844,0.59701,0.033969,0.7,0.221646,4.51,312.54,0.9
1,1258,1258,0.602841,0.354617,0.75259,0.0,0.0,0.5,0.161472,0.237878,0.440915,0.684752,0.666667,0.615469,0.035405,0.7,0.221619,4.51,312.5,0.89
1,1259,1259,0.603538,0.357286,0.751704,0.0,0.0,0.5,0.161099,0.237878,0.440915,0.679812,0.666667,0.612131,0.034836,0.7,0.22162,4.51,312.5,0.89
1,1260,1260,0.599407,0.353671,0.74845,0.0,0.0,0.5,0.161472,0.236691,0.441589,0.679812,0.677632,0.61649,0.034934,0.7,0.221604,4.51,312.47,0.89
1,1261,1261,0.641334,0.396679,0.785359,0.0,0.0,0.5,0.161472,0.236691,0.436889,0.669856,0.672131,0.559633,0.032211,0.7,0.221594,4.51,312.45,0.88
1,1262,1262,0.60963,0.368821,0.758624,0.0,0.0,0.5,0.160726,0.237878,0.439571,0.691358,0.666667,0.594964,0.033404,0.7,0.221602,4.51,312.46,0.88
1,1263,1263,0.596884,0.349948,0.74786,0.0,0.0,0.5,0.161472,0.236691,0.440915,0.688494,0.661238,0.620467,0.035411,0.7,0.221596,4.51,312.45,0.88
1,1264,1264,0.593429,0.348758,0.744187,0.0,0.0,0.5,0.161472,0.237878,0.439571,0.692236,0.677632,0.622829,0.035261,0.7,0.221589,4.51,312.44,0.87
1,1265,1265,0.584875,0.336885,0.737245,0.0,0.0,0.5,0.161472,0.236691,0.442263,0.694836,0.677632,0.635287,0.035929,0.7,0.221571,4.51,312.41,0.87
1,1266,1266,0.605998,0.361473,0.754965,0.0,0.0,0.5,0.161472,0.239068,0.442263,0.687324,0.661238,0.604162,0.034236,0.7,0.221573,4.51,312.41,0.87
1,1267,1267,0.576802,0.324702,0.725017,0.0,0.0,0.5,0.161472,0.239068,0.438228,0.710945,0.677632,0.655502,0.036918,0.7,0.221584,4.51,312.42,0.86
1,1268,1268,0.587064,0.336454,0.73616,0.0,0.0,0.5,0.161472,0.237878,0.443613,0.694836,0.666667,0.637978,0.036131,0.7,0.221551,4.51,312.37,0.86
1,1269,1269,0.579401,0.329797,0.72786,0.0,0.0,0.5,0.160726,0.239068,0.442263,0.697111,0.683168,0.648479,0.036318,0.7,0.221548,4.51,312.36,0.85
1,1270,1270,0.580133,0.330214,0.727978,0.0,0.0,0.5,0.161472,0.239068,0.43622,0.704567,0.672131,0.648542,0.036297,0.7,0.22152,4.51,312.32,0.85
1,1271,1271,0.602597,0.360589,0.752151,0.0,0.0,0.5,0.161099,0.237878,0.442263,0.687324,0.672131,0.607257,0.034275,0.7,0.221498,4.51,312.28,0.85
